"Method","BS_seed","K","KM_seed","ARI","NMI"
"PLit",3,100,29,0.582017058828414,0.665592500562032
"PLit",3,100,30,0.582017058828414,0.665592500562032
"PLit",4,100,1,0.579880865539959,0.66601889009024
"PLit",4,100,2,0.579880865539959,0.66601889009024
"PLit",4,100,3,0.579880865539959,0.66601889009024
"PLit",4,100,4,0.579880865539959,0.66601889009024
"PLit",4,100,5,0.579880865539959,0.66601889009024
"PLit",4,100,6,0.579880865539959,0.66601889009024
"PLit",4,100,7,0.579880865539959,0.66601889009024
"PLit",4,100,8,0.579880865539959,0.66601889009024
"PLit",4,100,9,0.579880865539959,0.66601889009024
"PLit",4,100,10,0.579880865539959,0.66601889009024
"PLit",4,100,11,0.579880865539959,0.66601889009024
"PLit",4,100,12,0.579880865539959,0.66601889009024
"PLit",4,100,13,0.579880865539959,0.66601889009024
"PLit",4,100,14,0.579880865539959,0.66601889009024
"PLit",4,100,15,0.579880865539959,0.66601889009024
"PLit",4,100,16,0.579880865539959,0.66601889009024
"PLit",4,100,17,0.579880865539959,0.66601889009024
"PLit",4,100,18,0.579880865539959,0.66601889009024
"PLit",4,100,19,0.579880865539959,0.66601889009024
"PLit",4,100,20,0.579880865539959,0.66601889009024
"PLit",4,100,21,0.579880865539959,0.66601889009024
"PLit",4,100,22,0.579880865539959,0.66601889009024
"PLit",4,100,23,0.579880865539959,0.66601889009024
"PLit",4,100,24,0.579880865539959,0.66601889009024
"PLit",4,100,25,0.579880865539959,0.66601889009024
"PLit",4,100,26,0.579880865539959,0.66601889009024
"PLit",4,100,27,0.579880865539959,0.66601889009024
"PLit",4,100,28,0.579880865539959,0.66601889009024
"PLit",4,100,29,0.579880865539959,0.66601889009024
"PLit",4,100,30,0.579880865539959,0.66601889009024
"PLit",5,100,1,0.582017058828414,0.665592500562032
"PLit",5,100,2,0.582017058828414,0.665592500562032
"PLit",5,100,3,0.582017058828414,0.665592500562032
"PLit",5,100,4,0.582017058828414,0.665592500562032
"PLit",5,100,5,0.582017058828414,0.665592500562032
"PLit",5,100,6,0.582017058828414,0.665592500562032
"PLit",5,100,7,0.582017058828414,0.665592500562032
"PLit",5,100,8,0.582017058828414,0.665592500562032
"PLit",5,100,9,0.582017058828414,0.665592500562032
"PLit",5,100,10,0.582017058828414,0.665592500562032
"PLit",5,100,11,0.582017058828414,0.665592500562032
